ContactId,FirstName,LastName,FullName,DateOfBirth,Gender,EMail,Telephone,PostCode,StreetAddress,City,State,Country,CreatedOn,Loyalty Tier,Email Subscriber,Income,Occupation,CustomerSatisfaction
CNTID_1448,Brian,Trecroci,Brian Trecroci,5/27/1983,Male,brian_trecroci@vegalang.com,284-581-5470x800,91450,66856 Wiggins Summit,Chesapeake,Virginia,USA,1/31/2019,medium,No,119961.00625762765,Teacher,medium
CNTID_1449,Daniel,Krigger,Daniel Krigger,4/27/2012,Male,daniel_krigger@lopezkingandsanchez.com,765.113.4140,81446,836 Lewis Place Suite 889,Hayward,California,USA,1/31/2019,medium,No,107121.8381490169,Teacher,medium
CNTID_1450,Mark,Leash,Mark Leash,10/23/1995,Male,mark_leash@howardllc.com,(407)415-3254x581,43614,83959 Alexandra Grove,Naperville,Illinois,USA,1/31/2019,medium,No,83978.33206507258,Software Engineer,low
CNTID_1451,Jason,Dinardo,Dinardo Jason,1/3/1975,Male,jason_dinardo@huntsmithandhuang.com,030-047-9456,53041,49395 Nicholas Station Apt. 526,Athens,Georgia,USA,1/31/2019,high,No,20000.0,Software Engineer,high
CNTID_1452,John,Beaumont,John Beaumont,4/13/2002,Male,john_beaumont@lewisrodriguezandspencer.com,707-564-9040x373,88897,89985 Gina Stravenue,Joliet,Illinois,USA,1/31/2019,medium,Yes,106207.60244519247,Teacher,high
CNTID_1453,William,Debell,Wipliam Debell,5/19/1982,Male,william_debell@harrisltd.com,970-575-2680,37155,5944 Perez Plains,Omaha,Nebraska,USA,1/31/2019,medium,No,34308.510104708796,Teacher,medium
CNTID_1454,Robert,Heinig,Robert Heinig,7/13/1977,Male,robert_heinig@olsonsingh.com,(880)911-3829x00893,27858,9752 Erin Knolls,Clarksville,Tennessee,USA,1/31/2019,medium,No,20000.0,Teacher,medium
CNTID_1455,Richard,Porterfield,Richard Porterfield,12/17/1990,Male,richard_porterfield@melendezrogers.com,001-321-768-1629,49095,399 Mendoza Spur Apt. 654,Cary,North Carolina,USA,1/31/2019,medium,No,33764.71959977195,Software Engineer,medium
CNTID_1456,Ronald,Oharroll,Ronald Oharroll,9/6/1969,Male,ronald_oharroll@hopkinshatfieldandadams.com,995.833.5154,73836,657 Wayne Gateway,El Monte,California,USA,1/31/2019,low,No,137249.83803441195,Software Engineer,low
CNTID_1457,Michael,Zeagler,Zeagler Michael,7/26/1996,Male,michael_zeagler@colongardner.com,155.817.1945x23880,50377,17244 Linda Heights Suite 836,Denver,Colorado,USA,1/31/2019,low,No,132789.7444287485,Software Engineer,low
CNTID_1458,Edward,Nutter,Edward Nutter,1/27/1994,Male,edward_nutter@sandovalmendez.com,864.964.8540,87454,5333 Dawn Shores,Cleveland,Ohio,USA,1/31/2019,medium,No,59906.50266607793,Software Engineer,medium
CNTID_1459,Mark,Arrey,Arrey Mark,5/4/1975,Male,mark_arrey@maloneltd.com,(639)820-5661x1439,34436,376 Mckee Vista Suite 956,Victorville,California,USA,1/31/2019,medium,No,20000.0,Teacher,medium
CNTID_1460,Mark,Islam,Mark Islam,4/28/1976,Male,mark_islam@francoinc.com,(822)018-5926x5131,10787,12148 William Ridges Apt. 521,College Station,Texas,USA,1/31/2019,medium,Yes,64064.998898179765,Teacher,high
CNTID_1461,George,Bobak,George Bobak,11/5/2017,Male,george_bobak@woodwardrivera.com,(675)718-4149x1768,96093,2084 Kevin Heights Suite 659,Oklahoma City,Oklahoma,USA,1/31/2019,high,Yes,126764.03476461537,Software Engineer,high
CNTID_1462,Mark,Molinary,Molinary Mark,1/3/2002,Male,mark_molinary@jordaninc.com,(767)272-0838x87613,35142,3368 Tony Path,Boulder,Colorado,USA,1/31/2019,medium,No,101966.062099006,Software Engineer,medium
CNTID_1463,Donald,Banaszek,Donald Banaszek,12/24/1982,Male,donald_banaszek@thompsonmartinandroy.com,057-879-9984x156,94986,13998 Nielsen Union Suite 783,Waterbury,Connecticut,USA,1/31/2019,medium,No,20000.0,Software Engineer,medium
CNTID_1464,Daniel,Larason,Daniel Larason,3/25/1994,Male,daniel_larason@morawilkinsandhoward.com,878-629-8790x84065,73676,727 Tamara Stravenue Suite 527,Brownsville,Texas,USA,1/31/2019,medium,No,71994.20288054085,Software Engineer,low
CNTID_1465,George,Hobday,George Hobnay,11/13/2018,Male,george_hobday@deanberry.com,435-515-5396,67530,111 Paul Manor Apt. 190,Athens,Georgia,USA,1/31/2019,medium,No,61913.71791399128,Software Engineer,low
CNTID_1466,Paul,Edleston,Paul Edleston,3/23/1986,Male,paul_edleston@mannltd.com,898-861-8597x5941,39374,677 Johnson Stravenue Apt. 090,Wilmington,North Carolina,USA,1/31/2019,medium,No,81949.6467151223,Teacher,high
CNTID_1467,Brian,Lastiri,Brian Lastiri,4/19/2007,Male,brian_lastiri@phillipshill.com,(711)348-9772x807,59306,2941 Black Rapids,Rancho Cucamonga,California,USA,1/31/2019,medium,Yes,101180.58224112113,Teacher,medium
CNTID_1468,Charles,Langman,Charles Langman,11/11/1969,Male,charles_langman@wigginsrogers.com,(160)787-5342x8765,74081,79295 Andres Ferry,Stamford,Connecticut,USA,1/31/2019,medium,Yes,20000.0,Teacher,high
CNTID_1469,Donald,Krupinsky,Krupinsky Donald,2/11/1995,Male,donald_krupinsky@johnsonhendrixandperez.com,001-894-774-9359x69610,69068,3887 Hoffman Wells,Temecula,California,USA,1/31/2019,medium,No,20000.0,Software Engineer,low
CNTID_1470,Kevin,Ruman,Kevin Ruman,6/15/1990,Male,kevin_ruman@martinezllc.com,847-735-4750x55804,56742,605 Victoria Manors,Macon,Georgia,USA,1/31/2019,medium,No,20000.0,Software Engineer,low
CNTID_1471,Christopher,Tonetti,Christzpher Tonetti,9/18/2008,Male,christopher_tonetti@boydlewisandbenjamin.com,647-209-5349x080,46293,376 Wilson Plaza,Rialto,California,USA,1/31/2019,medium,No,99543.09522736911,Software Engineer,low
CNTID_1472,Daniel,Kealohanui,Daniel Kealohanui,2/27/2003,Male,daniel_kealohanui@allenlongandreynolds.com,001-887-882-7451x995,96385,64279 Morales Knoll Apt. 384,Boulder,Colorado,USA,1/31/2019,medium,No,66000.28976801253,Teacher,medium
CNTID_1473,Mark,Maske,Mark Maske,4/19/1971,Male,mark_maske@gordoninc.com,073.691.4024x70253,59408,4697 Adam Ways Apt. 378,Norwalk,California,USA,1/31/2019,medium,Yes,104455.51927746284,Teacher,medium
CNTID_1474,George,Gale,George Gale,7/26/1973,Male,george_gale@hulljenkinsandsimmons.com,(949)721-5996x3088,17119,3100 Allison Walk Apt. 618,Chula Vista,California,USA,1/31/2019,high,No,81318.82660960121,Software Engineer,medium
CNTID_1475,David,Ensor,David Ensor,2/17/1978,Male,david_ensor@cardenasjones.com,(967)013-5162x78024,76140,086 Barber Garden Suite 940,Waco,Texas,USA,1/31/2019,medium,No,86936.02707009704,Teacher,medium
CNTID_1476,Mark,Selby,Mark Selby,9/16/2018,Male,mark_selby@jonesarnoldandreid.com,(310)131-9520,44221,90422 Allen Pines,Springfield,Massachusetts,USA,1/31/2019,medium,No,20000.0,Teacher,medium
CNTID_1477,Charles,Schwenck,Charles Schweick,4/18/2017,Male,charles_schwenck@beckrush.com,420-062-9008,48070,906 Martin Underpass Suite 395,Pompano Beach,Florida,USA,1/31/2019,medium,Yes,85385.48164956586,Teacher,high
CNTID_1478,William,Thiemann,William Thiemann,9/3/2006,Male,william_thiemann@garciaray.com,966.422.1697x21247,83076,26745 Simpson Loaf,Topeka,Kansas,USA,1/31/2019,medium,No,98179.05222695986,Teacher,medium
CNTID_1479,Mark,Korf,Mark Korf,10/23/1976,Male,mark_korf@greencraig.com,506.189.6975,28315,29530 Wells Mount,Long Beach,California,USA,1/31/2019,medium,No,22386.133195236813,Software Engineer,low
CNTID_1480,Donald,Skowronek,Donald Skowronek,7/4/2016,Male,donald_skowronek@mcguireandsons.com,(463)785-3328x1060,88521,3055 Cooper Road Apt. 012,Tampa,Florida,USA,1/31/2019,medium,No,119528.43360776351,Teacher,high
CNTID_1481,John,Rihanek,John Rihanek,5/22/2005,Male,john_rihanek@pittscraig.com,537.575.9146,81361,2127 Dunn Fields Suite 191,Downey,California,USA,1/31/2019,medium,No,29192.99509873353,Software Engineer,low
CNTID_1482,Richard,Fragmin,Richard Fragmin,1/25/2001,Male,richard_fragmin@phamthomas.com,597-478-9431x8652,64778,3926 Paul Spurs,Grand Prairie,Texas,USA,1/31/2019,medium,No,38014.58588308109,Teacher,medium
CNTID_1483,Thomas,Sierra,Thomas Sierra,6/14/1988,Male,thomas_sierra@sanchezallen.com,7104992304,57015,2179 Maddox Mission Suite 498,Vista,California,USA,1/31/2019,medium,No,73862.41325578929,Software Engineer,low
CNTID_1484,Michael,Labean,Labean Michael,11/25/2002,Male,michael_labean@whitneyltd.com,362-054-9974x61995,28229,9458 Wallace Passage,Port St. Lucie,Florida,USA,1/31/2019,low,No,140180.75205794533,Software Engineer,medium
CNTID_1485,Mark,Bonser,Mark Bonser,7/25/1975,Male,mark_bonser@russellllc.com,941-737-4351x3960,67866,7792 Erica Springs Suite 720,Springfield,Illinois,USA,1/31/2019,medium,No,55700.605222246355,Student,low
CNTID_1486,James,Manzone,James Manzone,4/5/2001,Male,james_manzone@hoffmanmitchell.com,324-271-3328x69179,99484,9184 Tim Camp,Bridgeport,Connecticut,USA,1/31/2019,high,No,62682.37965176399,Software Engineer,high
CNTID_1487,Michael,Margot,Michael Margot,10/11/2016,Male,michael_margot@figueroagriffinandguerrero.com,3352834183,34057,39270 Travis Viaduct,Worcester,Massachusetts,USA,1/31/2019,medium,No,100096.11467120472,Software Engineer,low
CNTID_1488,Thomas,Margerum,Margerum Thomas,5/19/2015,Male,thomas_margerum@kaiserllc.com,595.676.1322x6409,18243,06206 Ana Plaza,Gainesville,Florida,USA,1/31/2019,low,No,168540.57551165594,Teacher,high
CNTID_1489,James,Cesario,James Cesario,7/3/2007,Male,james_cesario@alexanderrangelandrobles.com,647.092.9945x992,43237,9510 King Isle,Scottsdale,Arizona,USA,1/31/2019,medium,No,20000.0,Software Engineer,medium
CNTID_1490,Mark,Counceller,Mark Counceller,12/20/1991,Male,mark_counceller@ellisonsmithandtorres.com,933.310.6845,44944,9003 Lauren Mountains,Broken Arrow,Oklahoma,USA,1/31/2019,medium,No,94824.97713920694,Software Engineer,medium
CNTID_1491,Edward,Rozgonyi,Edward Rozgonyi,5/6/2012,Male,edward_rozgonyi@mackmontgomeryandchristensen.com,399-881-5724x987,10824,89680 Brittney Junctions Apt. 290,Macon,Georgia,USA,1/31/2019,medium,No,122923.06074852172,Teacher,high
CNTID_1492,Mark,Jefferys,Mark tefferys,7/13/1987,Male,mark_jefferys@boylegroup.com,041.361.7675,25324,2454 Rosales Lane,Buffalo,New York,USA,1/31/2019,medium,No,104044.84555209137,Teacher,medium
CNTID_1493,Joseph,Beeck,Joseph Beeck,6/22/2013,Male,joseph_beeck@kellyjonesandpowell.com,990.698.8791x79995,34036,65013 Gonzalez Keys Suite 836,Shreveport,Louisiana,USA,1/31/2019,low,No,138085.11102404946,Teacher,medium
CNTID_1494,Thomas,Libra,Thomas Libra,6/10/1989,Male,thomas_libra@davispacheco.com,9990694014,70771,35105 Austin Groves,Eugene,Oregon,USA,1/31/2019,medium,Yes,103008.92432944971,Software Engineer,medium
CNTID_1495,Daniel,Conyer,Daniel Conyer,5/14/1991,Male,daniel_conyer@smithinc.com,159-653-0535x2284,71986,20492 Williams Mall,Rochester,Minnesota,USA,1/31/2019,medium,Yes,82815.28601877016,Software Engineer,medium
CNTID_1496,Ronald,Dollen,Ronald Dollen,12/5/1994,Male,ronald_dollen@brooksllc.com,001-201-200-5114x61243,95764,905 Lisa Station Apt. 628,Torrance,California,USA,1/31/2019,low,No,150580.99266258403,Teacher,low
CNTID_1497,William,Ottenwess,William Ottenwess,7/19/1991,Male,william_ottenwess@ballplc.com,3023214556,96711,01924 Johnson Glen,Tacoma,Washington,USA,1/31/2019,low,No,141627.74579167165,Software Engineer,low
CNTID_1498,Christopher,Angiolillo,Angiolillo Christopher,9/29/1979,Male,christopher_angiolillo@hollandcooleyandwashington.com,758-738-4750x2379,25651,940 Justin Bridge,Gainesville,Florida,USA,1/31/2019,medium,No,74171.2749359122,Software Engineer,high
CNTID_1499,Kevin,Lawin,Kevin Lawin,4/9/1991,Male,kevin_lawin@dunngroup.com,1832382291,15348,276 Howard Springs,Sparks,Nevada,USA,1/31/2019,medium,No,58592.97910519437,Teacher,medium
CNTID_1500,Donald,Ostheimer,Donald Osthzimer,3/9/1972,Male,donald_ostheimer@connerbanksandfowler.com,789.284.6970x927,32003,51620 Ramirez Branch Suite 211,Warren,Michigan,USA,1/31/2019,high,No,78338.84525061789,Software Engineer,high
CNTID_1501,Daniel,Swelgart,Swelgart Daniel,2/18/2005,Male,daniel_swelgart@nguyenacostaandjones.com,(460)727-6437,12465,838 Jason Light,El Paso,Texas,USA,1/31/2019,medium,Yes,105794.49984564766,Software Engineer,low
CNTID_1502,Christopher,Isa,Christopher Isa,1/11/1969,Male,christopher_isa@wrightdavisandcrawford.com,(784)559-8580,24235,1047 Thomas Ridge,Pittsburgh,Pennsylvania,USA,1/31/2019,medium,No,32419.94863517997,Teacher,medium
CNTID_1503,Michael,Whistle,Michael Whistle,1/20/2010,Male,michael_whistle@rosscooperandlogan.com,460-545-5806x8518,20028,7990 Elizabeth Ports Apt. 838,Visalia,California,USA,1/31/2019,medium,Yes,40456.61766830296,Teacher,medium
CNTID_1504,Christopher,Makin,Christopher Makin,7/1/2005,Male,christopher_makin@walterwilliams.com,958.100.8223,52938,97319 Williams Throughway,Independence,Missouri,USA,1/31/2019,high,No,98621.76998252647,Software Engineer,medium
CNTID_1505,Kenneth,Kough,Kenneth Kough,3/12/1993,Male,kenneth_kough@smallthomasandwashington.com,196.401.3830x7620,86723,68445 Paul Point Apt. 533,Greensboro,North Carolina,USA,1/31/2019,medium,No,20000.0,Software Engineer,low
CNTID_1506,Christopher,Grzelak,Christopher Grzelak,8/20/1983,Male,christopher_grzelak@jonesdouglas.com,961.247.9227x1848,90841,64827 Delgado Ways Suite 815,Gilbert,Arizona,USA,1/31/2019,high,Yes,116475.19859858498,Software Engineer,high
CNTID_1507,Brian,Chasteen,Bzian Chasteen,11/22/1995,Male,brian_chasteen@davissanchezandmann.com,001-739-431-2574,63436,432 Teresa Trail Apt. 042,Frisco,Texas,USA,1/31/2019,medium,No,114855.88290910311,Software Engineer,low
CNTID_1508,Joseph,Bodyfelt,Joseph Bodyfelt,5/20/2015,Male,joseph_bodyfelt@wilkersonlewisandhays.com,001-125-895-1285,85337,82624 Paige Manors Apt. 160,Tampa,Florida,USA,1/31/2019,high,No,151899.6630251791,Software Engineer,high
CNTID_1509,Charles,Seagrave,Charles Seagrave,7/14/1998,Male,charles_seagrave@gilbertgroup.com,495-690-3657,43921,8612 Jason Turnpike Apt. 272,Visalia,California,USA,1/31/2019,medium,Yes,122925.60205211393,Teacher,medium
CNTID_1510,Thomas,Parchment,Thomas Parchment,6/9/2001,Male,thomas_parchment@hessinc.com,417-651-1556x4709,92530,540 Jefferson Lights Suite 418,St. Louis,Missouri,USA,1/31/2019,medium,No,27099.200402295104,Software Engineer,low
CNTID_1511,Christopher,Yeargan,Yeargan Christopher,3/12/2000,Male,christopher_yeargan@ramosllc.com,001-192-379-8764x776,32626,6164 Joseph Ville Apt. 139,McKinney,Texas,USA,1/31/2019,medium,Yes,126425.87931358481,Teacher,medium
CNTID_1512,Jason,Alles,Alles Jason,8/16/1996,Male,jason_alles@chapmanplc.com,3047161755,69854,74669 Thomas Lane Apt. 451,Birmingham,Alabama,USA,1/31/2019,medium,Yes,20000.0,Software Engineer,medium
CNTID_1513,John,Wiginton,John Wiginton,8/27/2010,Male,john_wiginton@russogibson.com,6682670842,48211,7415 Thompson Knolls Apt. 785,Torrance,California,USA,1/31/2019,medium,No,107420.21876149076,Software Engineer,low
CNTID_1514,Kenneth,Shidel,Shidel Kenneth,5/19/2003,Male,kenneth_shidel@pittmanltd.com,893-467-3325x41712,60405,4508 Melendez Islands Suite 268,Tallahassee,Florida,USA,1/31/2019,low,Yes,131762.22202525038,Software Engineer,medium
CNTID_1515,Joseph,Ziraldo,Joseph Ziraldo,11/30/2006,Male,joseph_ziraldo@davisgroup.com,(133)780-1502x292,60962,4798 Garcia Camp,Miramar,Florida,USA,1/31/2019,medium,Yes,68819.77270142196,Software Engineer,high
CNTID_1516,Joseph,Stops,Stops Joseph,5/27/2001,Male,joseph_stops@robertscastillo.com,(156)188-1293,89642,2539 Suzanne Highway,Costa Mesa,California,USA,1/31/2019,medium,No,36831.49512761233,Teacher,low
CNTID_1517,James,Sheaks,James Sjeaks,11/23/2000,Male,james_sheaks@medinasmithandsanford.com,9468147596,55654,01673 Alyssa Squares Suite 722,Midland,Texas,USA,1/31/2019,medium,No,133504.1180829381,Student,low
CNTID_1518,Daniel,Khairallah,Daniem Khairallah,7/17/1983,Male,daniel_khairallah@floresjohnsonandclark.com,(415)308-6276,98722,213 Patricia Crest Apt. 369,Joliet,Illinois,USA,1/31/2019,medium,Yes,63234.68683593494,Teacher,high
CNTID_1519,Daniel,Royse,Daniel Royse,1/8/2009,Male,daniel_royse@wallaceinc.com,626-039-3882x561,28412,9932 Judith Dale,Elk Grove,California,USA,1/31/2019,medium,No,51749.69949042318,Teacher,medium
CNTID_1520,Ronald,Schoenberger,Ronald Schoenberger,8/11/1993,Male,ronald_schoenberger@alvarezltd.com,400-449-4124x76859,99787,693 Casey Prairie Apt. 826,Sacramento,California,USA,1/31/2019,medium,No,72796.51745853202,Teacher,medium
CNTID_1521,Paul,Rauelo,Paul Rauelo,5/18/2005,Male,paul_rauelo@leeleeandlopez.com,(901)798-0974,99273,3363 Donald Ferry Apt. 491,Spokane,Washington,USA,1/31/2019,medium,No,38334.11777849351,Teacher,high
CNTID_1522,Thomas,Carrison,Tmomas Carrison,5/4/2006,Male,thomas_carrison@williamselliottandvelasquez.com,393-315-0867,47353,871 William Groves,Waco,Texas,USA,1/31/2019,medium,No,133054.03331836677,Software Engineer,low
CNTID_1523,Kevin,Gregori,Kmvin Gregori,6/11/1971,Male,kevin_gregori@villegasltd.com,(952)558-3213,61562,429 Marilyn Locks,Portland,Oregon,USA,1/31/2019,high,No,42105.959832067594,Software Engineer,high
CNTID_1524,David,Serrand,Daviz Serrand,12/2/1995,Male,david_serrand@stevensinc.com,965-330-9980x9302,22819,66031 Ortega Divide Suite 416,New Orleans,Louisiana,USA,1/31/2019,medium,No,68260.51555256269,Student,low
CNTID_1525,Michael,Casady,Michael Casady,4/18/1998,Male,michael_casady@mcneilcantu.com,868.624.7915x276,65418,237 Foster Station,Aurora,Colorado,USA,1/31/2019,medium,No,127895.01310247935,Teacher,high
CNTID_1526,Ronald,Akbari,Ronhld Akbari,7/15/1973,Male,ronald_akbari@leellc.com,359-475-5885x292,18126,422 Erica Gateway,Lafayette,Louisiana,USA,1/31/2019,high,No,113024.06201030454,Software Engineer,medium
CNTID_1527,Donald,Pirc,Donald Pirc,4/21/1976,Male,donald_pirc@cunninghamjohnson.com,7494061436,73178,42680 Murray Lake Suite 295,Renton,Washington,USA,1/31/2019,medium,Yes,20000.0,Teacher,high
CNTID_1528,Joseph,Broughton,Joseph Broughton,7/20/1983,Male,joseph_broughton@sanderslopez.com,143.695.3844x20184,95725,08318 Hunt Forest,Surprise,Arizona,USA,1/31/2019,medium,No,20000.0,Teacher,medium
CNTID_1529,Charles,Appeling,Chawles Appeling,10/27/1998,Male,charles_appeling@maddoxlucasandgarcia.com,318-739-5686x605,68828,90500 Cole Unions,Lexington,Kentucky,USA,1/31/2019,medium,Yes,63544.59746861948,Software Engineer,medium
CNTID_1530,James,Russman,James Russman,10/13/2015,Male,james_russman@jacksonandsons.com,283-075-6371x72348,60725,4089 Greer Turnpike Suite 446,Pembroke Pines,Florida,USA,1/31/2019,medium,No,102398.95299754187,Teacher,high
CNTID_1531,Paul,Slomkowski,Paul Slomkowski,4/15/1988,Male,paul_slomkowski@shafferjohnson.com,(310)419-5943x852,43852,0966 Michael Extensions,Santa Clara,California,USA,1/31/2019,medium,Yes,161865.41326622016,Software Engineer,low
CNTID_1532,Mark,Vanzanten,Vanzanten Mark,4/7/1976,Male,mark_vanzanten@sheltondiazandphillips.com,521-257-9068x32639,29910,4550 Rachel Groves Apt. 773,Newark,New Jersey,USA,1/31/2019,medium,Yes,20000.0,Software Engineer,medium
CNTID_1533,David,Alamo,David Alamo,3/29/2012,Male,david_alamo@bennettgroup.com,001-224-223-7583,50916,556 Carroll Island,Honolulu,Hawaii,USA,1/31/2019,medium,No,35240.02291463826,Teacher,high
CNTID_1534,William,Milstein,William Milstein,8/16/2013,Male,william_milstein@barnettjones.com,7953621115,84450,757 Amber Views Apt. 158,High Point,North Carolina,USA,1/31/2019,medium,No,43309.35946331496,Software Engineer,medium
CNTID_1535,John,Haggett,Johy Haggett,8/24/1975,Male,john_haggett@mercerjones.com,098.477.5927x0610,55552,2154 Andrews Lights,Vista,California,USA,1/31/2019,medium,Yes,102295.2924723906,Teacher,medium
CNTID_1536,Anthony,Scheff,Anchony Scheff,10/7/1999,Male,anthony_scheff@harrisklein.com,001-356-787-8460,90080,261 David Crossroad,West Covina,California,USA,1/31/2019,medium,No,107264.08053977005,Teacher,low
CNTID_1537,Richard,Heppel,Richard Heppel,7/10/2007,Male,richard_heppel@barnettloweryandrivera.com,(088)315-9776x408,88134,6687 Kyle Island,McKinney,Texas,USA,1/31/2019,medium,Yes,20000.0,Teacher,medium
CNTID_1538,James,Stoudamire,James Stoudamire,11/15/2008,Male,james_stoudamire@duncanhale.com,191.372.8379x5291,56402,4925 Nguyen Fork Suite 270,Brownsville,Texas,USA,1/31/2019,low,Yes,157780.8639339217,Teacher,low
CNTID_1539,George,Emch,George Emch,1/12/1982,Male,george_emch@garciataylor.com,001-875-155-1781x42665,15503,11691 Monica Lodge Suite 346,Joliet,Illinois,USA,1/31/2019,medium,No,51044.30460304931,Software Engineer,medium
CNTID_1540,James,Cortese,Jameo Cortese,8/3/1986,Male,james_cortese@campbellsalazar.com,965-844-4493x533,63222,612 John Rapids Suite 969,Irvine,California,USA,1/31/2019,high,Yes,26942.95161331204,Software Engineer,high
CNTID_1541,Mark,Reeks,Reeks Mark,1/21/2011,Male,mark_reeks@lamplc.com,7903776551,68496,430 Karen Branch,Greeley,Colorado,USA,1/31/2019,medium,No,20000.0,Teacher,medium
CNTID_1542,Steven,Wojtaszek,Steven Wojtaszek,12/28/2005,Male,steven_wojtaszek@lyonssparksandharvey.com,934-423-1802,70574,4415 Fisher Summit Apt. 149,Los Angeles,California,USA,1/31/2019,medium,No,21209.194537819152,Teacher,low
CNTID_1543,Richard,Wittie,Richard Wittie,9/16/2018,Male,richard_wittie@pooleochoa.com,457288340,38963,45060 Phillips Path,Providence,Rhode Island,USA,1/31/2019,medium,No,100464.45753744515,Teacher,high
